Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        5150000	       505	001000ac	01c55793	srli	x15,x10,0x1c	 x10:0x001003d8 x15=0x00000000
        5160000	       506	001000b0	00f66963	bltu	x12,x15,1000c2	 x12:0x00000009 x15:0x00000000
        5170000	       507	001000b4	03078793	addi	x15,x15,48	 x15:0x00000000 x15=0x00000030
        5190000	       509	001000b8	c29c	c.sw	x15,0(x13)	 x13:0x00020000 x15:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
        5200000	       510	001000ba	177d	c.addi	x14,-1	 x14:0x00000008 x14=0x00000007
        5210000	       511	001000bc	0512	c.slli	x10,0x4	 x10:0x001003d8 x10=0x01003d80
        5230000	       513	001000be	f77d	c.bnez	x14,1000ac	 x14:0x00000007
        5250000	       515	001000ac	01c55793	srli	x15,x10,0x1c	 x10:0x01003d80 x15=0x00000000
        5260000	       516	001000b0	00f66963	bltu	x12,x15,1000c2	 x12:0x00000009 x15:0x00000000
        5270000	       517	001000b4	03078793	addi	x15,x15,48	 x15:0x00000000 x15=0x00000030
        5290000	       519	001000b8	c29c	c.sw	x15,0(x13)	 x13:0x00020000 x15:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
        5300000	       520	001000ba	177d	c.addi	x14,-1	 x14:0x00000007 x14=0x00000006
        5310000	       521	001000bc	0512	c.slli	x10,0x4	 x10:0x01003d80 x10=0x1003d800
        5330000	       523	001000be	f77d	c.bnez	x14,1000ac	 x14:0x00000006
        5350000	       525	001000ac	01c55793	srli	x15,x10,0x1c	 x10:0x1003d800 x15=0x00000001
        5360000	       526	001000b0	00f66963	bltu	x12,x15,1000c2	 x12:0x00000009 x15:0x00000001
        5370000	       527	001000b4	03078793	addi	x15,x15,48	 x15:0x00000001 x15=0x00000031
        5390000	       529	001000b8	c29c	c.sw	x15,0(x13)	 x13:0x00020000 x15:0x00000031 PA:0x00020000 store:0x00000031 load:0x00000000
        5400000	       530	001000ba	177d	c.addi	x14,-1	 x14:0x00000006 x14=0x00000005
        5410000	       531	001000bc	0512	c.slli	x10,0x4	 x10:0x1003d800 x10=0x003d8000
        5430000	       533	001000be	f77d	c.bnez	x14,1000ac	 x14:0x00000005
        5450000	       535	001000ac	01c55793	srli	x15,x10,0x1c	 x10:0x003d8000 x15=0x00000000
        5460000	       536	001000b0	00f66963	bltu	x12,x15,1000c2	 x12:0x00000009 x15:0x00000000
        5470000	       537	001000b4	03078793	addi	x15,x15,48	 x15:0x00000000 x15=0x00000030
        5490000	       539	001000b8	c29c	c.sw	x15,0(x13)	 x13:0x00020000 x15:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
        5500000	       540	001000ba	177d	c.addi	x14,-1	 x14:0x00000005 x14=0x00000004
        5510000	       541	001000bc	0512	c.slli	x10,0x4	 x10:0x003d8000 x10=0x03d80000
        5530000	       543	001000be	f77d	c.bnez	x14,1000ac	 x14:0x00000004
        5550000	       545	001000ac	01c55793	srli	x15,x10,0x1c	 x10:0x03d80000 x15=0x00000000
        5560000	       546	001000b0	00f66963	bltu	x12,x15,1000c2	 x12:0x00000009 x15:0x00000000
        5570000	       547	001000b4	03078793	addi	x15,x15,48	 x15:0x00000000 x15=0x00000030
        5590000	       549	001000b8	c29c	c.sw	x15,0(x13)	 x13:0x00020000 x15:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
        5600000	       550	001000ba	177d	c.addi	x14,-1	 x14:0x00000004 x14=0x00000003
