Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        1729000	      1727	800001d8	bfe5	c.j	800001d0	
        1730000	      1728	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1732000	      1730	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1734000	      1732	800001d8	bfe5	c.j	800001d0	
        1735000	      1733	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1737000	      1735	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1739000	      1737	800001d8	bfe5	c.j	800001d0	
        1740000	      1738	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1742000	      1740	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1744000	      1742	800001d8	bfe5	c.j	800001d0	
        1745000	      1743	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1747000	      1745	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1749000	      1747	800001d8	bfe5	c.j	800001d0	
        1750000	      1748	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1752000	      1750	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1754000	      1752	800001d8	bfe5	c.j	800001d0	
        1755000	      1753	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1757000	      1755	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1759000	      1757	800001d8	bfe5	c.j	800001d0	
        1760000	      1758	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1762000	      1760	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1764000	      1762	800001d8	bfe5	c.j	800001d0	
        1765000	      1763	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1767000	      1765	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1769000	      1767	800001d8	bfe5	c.j	800001d0	
        1770000	      1768	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1772000	      1770	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1774000	      1772	800001d8	bfe5	c.j	800001d0	
        1775000	      1773	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1777000	      1775	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1779000	      1777	800001d8	bfe5	c.j	800001d0	
        1780000	      1778	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1782000	      1780	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1784000	      1782	800001d8	bfe5	c.j	800001d0	
        1785000	      1783	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1787000	      1785	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1789000	      1787	800001d8	bfe5	c.j	800001d0	
        1790000	      1788	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1792000	      1790	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1794000	      1792	800001d8	bfe5	c.j	800001d0	
        1795000	      1793	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1797000	      1795	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1799000	      1797	800001d8	bfe5	c.j	800001d0	
        1800000	      1798	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1802000	      1800	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1804000	      1802	800001d8	bfe5	c.j	800001d0	
        1805000	      1803	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1807000	      1805	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1809000	      1807	800001d8	bfe5	c.j	800001d0	
        1810000	      1808	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1812000	      1810	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1814000	      1812	800001d8	bfe5	c.j	800001d0	
        1815000	      1813	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1817000	      1815	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1819000	      1817	800001d8	bfe5	c.j	800001d0	
        1820000	      1818	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1822000	      1820	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1824000	      1822	800001d8	bfe5	c.j	800001d0	
        1825000	      1823	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1827000	      1825	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1829000	      1827	800001d8	bfe5	c.j	800001d0	
        1830000	      1828	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1832000	      1830	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1834000	      1832	800001d8	bfe5	c.j	800001d0	
        1835000	      1833	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1837000	      1835	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1839000	      1837	800001d8	bfe5	c.j	800001d0	
        1840000	      1838	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1842000	      1840	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1844000	      1842	800001d8	bfe5	c.j	800001d0	
        1845000	      1843	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1847000	      1845	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1849000	      1847	800001d8	bfe5	c.j	800001d0	
        1850000	      1848	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1852000	      1850	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1854000	      1852	800001d8	bfe5	c.j	800001d0	
        1855000	      1853	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1857000	      1855	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1859000	      1857	800001d8	bfe5	c.j	800001d0	
        1860000	      1858	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1862000	      1860	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1864000	      1862	800001d8	bfe5	c.j	800001d0	
        1865000	      1863	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1867000	      1865	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1869000	      1867	800001d8	bfe5	c.j	800001d0	
        1870000	      1868	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1872000	      1870	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1874000	      1872	800001d8	bfe5	c.j	800001d0	
        1875000	      1873	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1877000	      1875	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1879000	      1877	800001d8	bfe5	c.j	800001d0	
        1880000	      1878	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1882000	      1880	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1884000	      1882	800001d8	bfe5	c.j	800001d0	
        1885000	      1883	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1887000	      1885	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1889000	      1887	800001d8	bfe5	c.j	800001d0	
        1890000	      1888	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1892000	      1890	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1894000	      1892	800001d8	bfe5	c.j	800001d0	
        1895000	      1893	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1897000	      1895	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1899000	      1897	800001d8	bfe5	c.j	800001d0	
        1900000	      1898	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1902000	      1900	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1904000	      1902	800001d8	bfe5	c.j	800001d0	
        1905000	      1903	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1907000	      1905	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1909000	      1907	800001d8	bfe5	c.j	800001d0	
        1910000	      1908	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1912000	      1910	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1914000	      1912	800001d8	bfe5	c.j	800001d0	
        1915000	      1913	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1917000	      1915	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1919000	      1917	800001d8	bfe5	c.j	800001d0	
        1920000	      1918	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1922000	      1920	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1924000	      1922	800001d8	bfe5	c.j	800001d0	
        1925000	      1923	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1927000	      1925	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1929000	      1927	800001d8	bfe5	c.j	800001d0	
        1930000	      1928	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1932000	      1930	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1934000	      1932	800001d8	bfe5	c.j	800001d0	
        1935000	      1933	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1937000	      1935	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1939000	      1937	800001d8	bfe5	c.j	800001d0	
        1940000	      1938	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1942000	      1940	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1944000	      1942	800001d8	bfe5	c.j	800001d0	
        1945000	      1943	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1947000	      1945	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1949000	      1947	800001d8	bfe5	c.j	800001d0	
        1950000	      1948	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1952000	      1950	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1954000	      1952	800001d8	bfe5	c.j	800001d0	
        1955000	      1953	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1957000	      1955	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1959000	      1957	800001d8	bfe5	c.j	800001d0	
        1960000	      1958	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1962000	      1960	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1964000	      1962	800001d8	bfe5	c.j	800001d0	
        1965000	      1963	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1967000	      1965	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1969000	      1967	800001d8	bfe5	c.j	800001d0	
        1970000	      1968	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1972000	      1970	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1974000	      1972	800001d8	bfe5	c.j	800001d0	
        1975000	      1973	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1977000	      1975	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1979000	      1977	800001d8	bfe5	c.j	800001d0	
        1980000	      1978	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1982000	      1980	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1984000	      1982	800001d8	bfe5	c.j	800001d0	
        1985000	      1983	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1987000	      1985	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1989000	      1987	800001d8	bfe5	c.j	800001d0	
        1990000	      1988	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1992000	      1990	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1994000	      1992	800001d8	bfe5	c.j	800001d0	
        1995000	      1993	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        1997000	      1995	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        1999000	      1997	800001d8	bfe5	c.j	800001d0	
        2000000	      1998	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2002000	      2000	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2004000	      2002	800001d8	bfe5	c.j	800001d0	
        2005000	      2003	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2007000	      2005	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2009000	      2007	800001d8	bfe5	c.j	800001d0	
        2010000	      2008	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2012000	      2010	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2014000	      2012	800001d8	bfe5	c.j	800001d0	
        2015000	      2013	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2017000	      2015	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2019000	      2017	800001d8	bfe5	c.j	800001d0	
        2020000	      2018	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2022000	      2020	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2024000	      2022	800001d8	bfe5	c.j	800001d0	
        2025000	      2023	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2027000	      2025	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2029000	      2027	800001d8	bfe5	c.j	800001d0	
        2030000	      2028	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2032000	      2030	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2034000	      2032	800001d8	bfe5	c.j	800001d0	
        2035000	      2033	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2037000	      2035	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2039000	      2037	800001d8	bfe5	c.j	800001d0	
        2040000	      2038	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2042000	      2040	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2044000	      2042	800001d8	bfe5	c.j	800001d0	
        2045000	      2043	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2047000	      2045	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2049000	      2047	800001d8	bfe5	c.j	800001d0	
        2050000	      2048	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2052000	      2050	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2054000	      2052	800001d8	bfe5	c.j	800001d0	
        2055000	      2053	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2057000	      2055	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2059000	      2057	800001d8	bfe5	c.j	800001d0	
        2060000	      2058	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2062000	      2060	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2064000	      2062	800001d8	bfe5	c.j	800001d0	
        2065000	      2063	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2067000	      2065	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2069000	      2067	800001d8	bfe5	c.j	800001d0	
        2070000	      2068	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2072000	      2070	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2074000	      2072	800001d8	bfe5	c.j	800001d0	
        2075000	      2073	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2077000	      2075	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2079000	      2077	800001d8	bfe5	c.j	800001d0	
        2080000	      2078	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2082000	      2080	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2084000	      2082	800001d8	bfe5	c.j	800001d0	
        2085000	      2083	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2087000	      2085	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2089000	      2087	800001d8	bfe5	c.j	800001d0	
        2090000	      2088	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2092000	      2090	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2094000	      2092	800001d8	bfe5	c.j	800001d0	
        2095000	      2093	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2097000	      2095	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2099000	      2097	800001d8	bfe5	c.j	800001d0	
        2100000	      2098	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2102000	      2100	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2104000	      2102	800001d8	bfe5	c.j	800001d0	
        2105000	      2103	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2107000	      2105	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2109000	      2107	800001d8	bfe5	c.j	800001d0	
        2110000	      2108	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2112000	      2110	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2114000	      2112	800001d8	bfe5	c.j	800001d0	
        2115000	      2113	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2117000	      2115	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2119000	      2117	800001d8	bfe5	c.j	800001d0	
        2120000	      2118	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2122000	      2120	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2124000	      2122	800001d8	bfe5	c.j	800001d0	
        2125000	      2123	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2127000	      2125	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2129000	      2127	800001d8	bfe5	c.j	800001d0	
        2130000	      2128	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2132000	      2130	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2134000	      2132	800001d8	bfe5	c.j	800001d0	
        2135000	      2133	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2137000	      2135	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2139000	      2137	800001d8	bfe5	c.j	800001d0	
        2140000	      2138	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2142000	      2140	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2144000	      2142	800001d8	bfe5	c.j	800001d0	
        2145000	      2143	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2147000	      2145	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2149000	      2147	800001d8	bfe5	c.j	800001d0	
        2150000	      2148	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2152000	      2150	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2154000	      2152	800001d8	bfe5	c.j	800001d0	
        2155000	      2153	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2157000	      2155	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2159000	      2157	800001d8	bfe5	c.j	800001d0	
        2160000	      2158	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2162000	      2160	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2164000	      2162	800001d8	bfe5	c.j	800001d0	
        2165000	      2163	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2167000	      2165	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2169000	      2167	800001d8	bfe5	c.j	800001d0	
        2170000	      2168	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2172000	      2170	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2174000	      2172	800001d8	bfe5	c.j	800001d0	
        2175000	      2173	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2177000	      2175	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2179000	      2177	800001d8	bfe5	c.j	800001d0	
        2180000	      2178	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2182000	      2180	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2184000	      2182	800001d8	bfe5	c.j	800001d0	
        2185000	      2183	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2187000	      2185	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2189000	      2187	800001d8	bfe5	c.j	800001d0	
        2190000	      2188	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2192000	      2190	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2194000	      2192	800001d8	bfe5	c.j	800001d0	
        2195000	      2193	800001d0	00002f17	auipc	x30,0x2	 x30=0x800021d0
        2197000	      2195	800001d4	e23f2823	sw	x3,-464(x30)	 x30:0x800021d0  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2199000	      2197	800001d8	bfe5	c.j	800001d0	
