Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
        2613000	      2611	80000298	bfe5	c.j	80000290	
        2614000	      2612	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2616000	      2614	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2618000	      2616	80000298	bfe5	c.j	80000290	
        2619000	      2617	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2621000	      2619	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2623000	      2621	80000298	bfe5	c.j	80000290	
        2624000	      2622	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2626000	      2624	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2628000	      2626	80000298	bfe5	c.j	80000290	
        2629000	      2627	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2631000	      2629	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2633000	      2631	80000298	bfe5	c.j	80000290	
        2634000	      2632	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2636000	      2634	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2638000	      2636	80000298	bfe5	c.j	80000290	
        2639000	      2637	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2641000	      2639	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2643000	      2641	80000298	bfe5	c.j	80000290	
        2644000	      2642	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2646000	      2644	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2648000	      2646	80000298	bfe5	c.j	80000290	
        2649000	      2647	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2651000	      2649	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2653000	      2651	80000298	bfe5	c.j	80000290	
        2654000	      2652	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2656000	      2654	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2658000	      2656	80000298	bfe5	c.j	80000290	
        2659000	      2657	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2661000	      2659	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2663000	      2661	80000298	bfe5	c.j	80000290	
        2664000	      2662	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2666000	      2664	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2668000	      2666	80000298	bfe5	c.j	80000290	
        2669000	      2667	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2671000	      2669	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2673000	      2671	80000298	bfe5	c.j	80000290	
        2674000	      2672	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2676000	      2674	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2678000	      2676	80000298	bfe5	c.j	80000290	
        2679000	      2677	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2681000	      2679	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2683000	      2681	80000298	bfe5	c.j	80000290	
        2684000	      2682	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2686000	      2684	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2688000	      2686	80000298	bfe5	c.j	80000290	
        2689000	      2687	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2691000	      2689	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2693000	      2691	80000298	bfe5	c.j	80000290	
        2694000	      2692	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2696000	      2694	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2698000	      2696	80000298	bfe5	c.j	80000290	
        2699000	      2697	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2701000	      2699	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2703000	      2701	80000298	bfe5	c.j	80000290	
        2704000	      2702	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2706000	      2704	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2708000	      2706	80000298	bfe5	c.j	80000290	
        2709000	      2707	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2711000	      2709	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2713000	      2711	80000298	bfe5	c.j	80000290	
        2714000	      2712	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2716000	      2714	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2718000	      2716	80000298	bfe5	c.j	80000290	
        2719000	      2717	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2721000	      2719	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2723000	      2721	80000298	bfe5	c.j	80000290	
        2724000	      2722	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2726000	      2724	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2728000	      2726	80000298	bfe5	c.j	80000290	
        2729000	      2727	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2731000	      2729	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2733000	      2731	80000298	bfe5	c.j	80000290	
        2734000	      2732	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2736000	      2734	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2738000	      2736	80000298	bfe5	c.j	80000290	
        2739000	      2737	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2741000	      2739	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2743000	      2741	80000298	bfe5	c.j	80000290	
        2744000	      2742	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2746000	      2744	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2748000	      2746	80000298	bfe5	c.j	80000290	
        2749000	      2747	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2751000	      2749	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2753000	      2751	80000298	bfe5	c.j	80000290	
        2754000	      2752	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2756000	      2754	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2758000	      2756	80000298	bfe5	c.j	80000290	
        2759000	      2757	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2761000	      2759	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2763000	      2761	80000298	bfe5	c.j	80000290	
        2764000	      2762	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2766000	      2764	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2768000	      2766	80000298	bfe5	c.j	80000290	
        2769000	      2767	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2771000	      2769	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2773000	      2771	80000298	bfe5	c.j	80000290	
        2774000	      2772	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2776000	      2774	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2778000	      2776	80000298	bfe5	c.j	80000290	
        2779000	      2777	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2781000	      2779	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2783000	      2781	80000298	bfe5	c.j	80000290	
        2784000	      2782	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2786000	      2784	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2788000	      2786	80000298	bfe5	c.j	80000290	
        2789000	      2787	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2791000	      2789	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2793000	      2791	80000298	bfe5	c.j	80000290	
        2794000	      2792	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2796000	      2794	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2798000	      2796	80000298	bfe5	c.j	80000290	
        2799000	      2797	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2801000	      2799	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2803000	      2801	80000298	bfe5	c.j	80000290	
        2804000	      2802	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2806000	      2804	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2808000	      2806	80000298	bfe5	c.j	80000290	
        2809000	      2807	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2811000	      2809	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2813000	      2811	80000298	bfe5	c.j	80000290	
        2814000	      2812	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2816000	      2814	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2818000	      2816	80000298	bfe5	c.j	80000290	
        2819000	      2817	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2821000	      2819	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2823000	      2821	80000298	bfe5	c.j	80000290	
        2824000	      2822	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2826000	      2824	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2828000	      2826	80000298	bfe5	c.j	80000290	
        2829000	      2827	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2831000	      2829	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2833000	      2831	80000298	bfe5	c.j	80000290	
        2834000	      2832	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2836000	      2834	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2838000	      2836	80000298	bfe5	c.j	80000290	
        2839000	      2837	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2841000	      2839	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2843000	      2841	80000298	bfe5	c.j	80000290	
        2844000	      2842	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2846000	      2844	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2848000	      2846	80000298	bfe5	c.j	80000290	
        2849000	      2847	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2851000	      2849	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2853000	      2851	80000298	bfe5	c.j	80000290	
        2854000	      2852	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2856000	      2854	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2858000	      2856	80000298	bfe5	c.j	80000290	
        2859000	      2857	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2861000	      2859	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2863000	      2861	80000298	bfe5	c.j	80000290	
        2864000	      2862	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2866000	      2864	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2868000	      2866	80000298	bfe5	c.j	80000290	
        2869000	      2867	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2871000	      2869	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2873000	      2871	80000298	bfe5	c.j	80000290	
        2874000	      2872	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2876000	      2874	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2878000	      2876	80000298	bfe5	c.j	80000290	
        2879000	      2877	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2881000	      2879	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2883000	      2881	80000298	bfe5	c.j	80000290	
        2884000	      2882	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2886000	      2884	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2888000	      2886	80000298	bfe5	c.j	80000290	
        2889000	      2887	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2891000	      2889	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2893000	      2891	80000298	bfe5	c.j	80000290	
        2894000	      2892	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2896000	      2894	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2898000	      2896	80000298	bfe5	c.j	80000290	
        2899000	      2897	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2901000	      2899	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2903000	      2901	80000298	bfe5	c.j	80000290	
        2904000	      2902	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2906000	      2904	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2908000	      2906	80000298	bfe5	c.j	80000290	
        2909000	      2907	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2911000	      2909	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2913000	      2911	80000298	bfe5	c.j	80000290	
        2914000	      2912	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2916000	      2914	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2918000	      2916	80000298	bfe5	c.j	80000290	
        2919000	      2917	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2921000	      2919	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2923000	      2921	80000298	bfe5	c.j	80000290	
        2924000	      2922	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2926000	      2924	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2928000	      2926	80000298	bfe5	c.j	80000290	
        2929000	      2927	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2931000	      2929	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2933000	      2931	80000298	bfe5	c.j	80000290	
        2934000	      2932	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2936000	      2934	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2938000	      2936	80000298	bfe5	c.j	80000290	
        2939000	      2937	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2941000	      2939	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2943000	      2941	80000298	bfe5	c.j	80000290	
        2944000	      2942	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2946000	      2944	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2948000	      2946	80000298	bfe5	c.j	80000290	
        2949000	      2947	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2951000	      2949	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2953000	      2951	80000298	bfe5	c.j	80000290	
        2954000	      2952	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2956000	      2954	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2958000	      2956	80000298	bfe5	c.j	80000290	
        2959000	      2957	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2961000	      2959	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2963000	      2961	80000298	bfe5	c.j	80000290	
        2964000	      2962	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2966000	      2964	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2968000	      2966	80000298	bfe5	c.j	80000290	
        2969000	      2967	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2971000	      2969	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2973000	      2971	80000298	bfe5	c.j	80000290	
        2974000	      2972	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2976000	      2974	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2978000	      2976	80000298	bfe5	c.j	80000290	
        2979000	      2977	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2981000	      2979	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2983000	      2981	80000298	bfe5	c.j	80000290	
        2984000	      2982	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2986000	      2984	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2988000	      2986	80000298	bfe5	c.j	80000290	
        2989000	      2987	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2991000	      2989	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2993000	      2991	80000298	bfe5	c.j	80000290	
        2994000	      2992	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        2996000	      2994	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        2998000	      2996	80000298	bfe5	c.j	80000290	
        2999000	      2997	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3001000	      2999	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3003000	      3001	80000298	bfe5	c.j	80000290	
        3004000	      3002	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3006000	      3004	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3008000	      3006	80000298	bfe5	c.j	80000290	
        3009000	      3007	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3011000	      3009	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3013000	      3011	80000298	bfe5	c.j	80000290	
        3014000	      3012	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3016000	      3014	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3018000	      3016	80000298	bfe5	c.j	80000290	
        3019000	      3017	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3021000	      3019	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3023000	      3021	80000298	bfe5	c.j	80000290	
        3024000	      3022	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3026000	      3024	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3028000	      3026	80000298	bfe5	c.j	80000290	
        3029000	      3027	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3031000	      3029	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3033000	      3031	80000298	bfe5	c.j	80000290	
        3034000	      3032	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3036000	      3034	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3038000	      3036	80000298	bfe5	c.j	80000290	
        3039000	      3037	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3041000	      3039	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3043000	      3041	80000298	bfe5	c.j	80000290	
        3044000	      3042	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3046000	      3044	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3048000	      3046	80000298	bfe5	c.j	80000290	
        3049000	      3047	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3051000	      3049	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3053000	      3051	80000298	bfe5	c.j	80000290	
        3054000	      3052	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3056000	      3054	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3058000	      3056	80000298	bfe5	c.j	80000290	
        3059000	      3057	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3061000	      3059	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3063000	      3061	80000298	bfe5	c.j	80000290	
        3064000	      3062	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3066000	      3064	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3068000	      3066	80000298	bfe5	c.j	80000290	
        3069000	      3067	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3071000	      3069	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3073000	      3071	80000298	bfe5	c.j	80000290	
        3074000	      3072	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3076000	      3074	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3078000	      3076	80000298	bfe5	c.j	80000290	
        3079000	      3077	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3081000	      3079	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3083000	      3081	80000298	bfe5	c.j	80000290	
        3084000	      3082	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3086000	      3084	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3088000	      3086	80000298	bfe5	c.j	80000290	
        3089000	      3087	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3091000	      3089	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3093000	      3091	80000298	bfe5	c.j	80000290	
        3094000	      3092	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3096000	      3094	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3098000	      3096	80000298	bfe5	c.j	80000290	
        3099000	      3097	80000290	00002f17	auipc	x30,0x2	 x30=0x80002290
        3101000	      3099	80000294	d63f2823	sw	x3,-656(x30)	 x30:0x80002290  x3:0x00000001 PA:0x80002000 store:0x00000001 load:0x00000000
        3103000	      3101	80000298	bfe5	c.j	80000290	
